asset_id,image_index,heading,pitch,altitude,captured_at,image_key,h3_index,camera_position,footprint,category
4172199,13,45.1,-59.9,80.0,2024-04-15 15:23:44.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0058.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.487142 49.862941,-119.486095 49.862264,-119.48442 49.862751,-119.48638 49.864019,-119.487142 49.862941))",Construction
4172199,11,90.3,-60.0,80.0,2024-04-15 15:23:46.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0059.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.486602 49.863059,-119.48661 49.862102,-119.484898 49.861682,-119.484884 49.863467,-119.486602 49.863059))",Construction
4172199,5,90.2,-29.9,80.0,2024-04-15 15:23:48.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0060.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.485994 49.863131,-119.486 49.862024,-119.472055 49.856267,-119.471987 49.868826,-119.485994 49.863131))",Construction
4172199,0,134.7,-30.0,80.0,2024-04-15 15:23:50.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0061.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.485581 49.862676,-119.48679 49.861889,-119.483103 49.851482,-119.469399 49.860409,-119.485581 49.862676))",Construction
4172199,2,134.5,-59.9,80.0,2024-04-15 15:23:54.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0062.jpg,8912d1686cfffff,POINT(-119.486650167 49.86257975),"POLYGON((-119.486094 49.862899,-119.487134 49.862217,-119.48636 49.861142,-119.484414 49.862419,-119.486094 49.862899))",Construction
4172197,12,179.5,-89.9,80.0,2024-04-15 15:26:02.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0063.jpg,8912d1686cfffff,POINT(-119.485039778 49.862698917),"POLYGON((-119.484213 49.863076,-119.485884 49.863066,-119.485875 49.862313,-119.484201 49.862322,-119.484213 49.863076))",Construction
4172197,10,179.4,-59.9,80.0,2024-04-15 15:26:06.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0064.jpg,8912d1686cfffff,POINT(-119.485039778 49.862698917),"POLYGON((-119.484296 49.862673,-119.485779 49.862663,-119.486408 49.86155,-119.483631 49.861569,-119.484296 49.862673))",Construction
4172197,2,179.1,-29.9,80.0,2024-04-15 15:26:08.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0065.jpg,8912d1686cfffff,POINT(-119.485039778 49.862698917),"POLYGON((-119.484169 49.862286,-119.485887 49.862269,-119.494549 49.853171,-119.475068 49.853368,-119.484169 49.862286))",Construction
4172197,15,225.4,-29.9,80.0,2024-04-15 15:26:10.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0066.jpg,8912d1686cfffff,POINT(-119.485039778 49.862698917),"POLYGON((-119.4849 49.86201,-119.486106 49.862798,-119.502295 49.860549,-119.488614 49.851607,-119.4849 49.86201))",Construction
4172197,9,225.0,-60.0,80.0,2024-04-15 15:26:14.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0067.jpg,8912d1686cfffff,POINT(-119.485039778 49.862698917),"POLYGON((-119.484546 49.86234,-119.485595 49.863016,-119.487262 49.862528,-119.485304 49.861265,-119.484546 49.86234))",Construction
4172197,13,271.0,-60.0,80.0,2024-04-15 15:26:18.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0068.jpg,8912d1686cfffff,POINT(-119.485039778 49.862698917),"POLYGON((-119.485099 49.862222,-119.485074 49.863178,-119.486777 49.863612,-119.486826 49.861827,-119.485099 49.862222))",Construction
4172197,0,270.8,-30.0,80.0,2024-04-15 15:26:22.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0069.jpg,8912d1686cfffff,POINT(-119.485039778 49.862698917),"POLYGON((-119.485706 49.862153,-119.485682 49.86326,-119.499533 49.869111,-119.499805 49.856553,-119.485706 49.862153))",Construction
4172197,6,314.9,-30.0,80.0,2024-04-15 15:26:26.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0070.jpg,8912d1686cfffff,POINT(-119.485039778 49.862698917),"POLYGON((-119.486111 49.862606,-119.484898 49.86339,-119.488528 49.873806,-119.502281 49.864909,-119.486111 49.862606))",Construction
4172197,7,315.1,-60.0,80.0,2024-04-15 15:26:28.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0071.jpg,8912d1686cfffff,POINT(-119.485039778 49.862698917),"POLYGON((-119.485598 49.862384,-119.484547 49.863058,-119.485302 49.864134,-119.487264 49.862874,-119.485598 49.862384))",Construction
4172197,8,359.6,-60.0,80.0,2024-04-15 15:26:32.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0072.jpg,8912d1686cfffff,POINT(-119.485039778 49.862698917),"POLYGON((-119.485783 49.862725,-119.4843 49.862732,-119.483669 49.86384,-119.486438 49.863828,-119.485783 49.862725))",Construction
4172197,16,359.6,-30.0,80.0,2024-04-15 15:26:36.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0073.jpg,8912d1686cfffff,POINT(-119.485039778 49.862698917),"POLYGON((-119.485905 49.863115,-119.484188 49.863123,-119.475402 49.872172,-119.494885 49.872085,-119.485905 49.863115))",Construction
4172197,11,44.9,-29.9,80.0,2024-04-15 15:26:40.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0074.jpg,8912d1686cfffff,POINT(-119.485039778 49.862698917),"POLYGON((-119.485188 49.863388,-119.483971 49.862606,-119.467813 49.864946,-119.481614 49.873811,-119.485188 49.863388))",Construction
4172197,1,45.0,-60.0,80.0,2024-04-15 15:26:44.000000 +00:00,8912d1686cfffff/13609/8912d1686cfffff_13609_0075.jpg,8912d1686cfffff,POINT(-119.485039778 49.862698917),"POLYGON((-119.485532 49.863057,-119.484483 49.862381,-119.482816 49.86287,-119.484774 49.864132,-119.485532 49.863057))",Construction
